1,1.5,1.7321428571428572
2,1.75,1.7320508100147276
3,1.625,1.7320508075688772
4,1.6875,1.7320508075688774
5,1.71875,1.7320508075688772
6,1.734375,1.7320508075688774
7,1.7265625,1.7320508075688772
8,1.73046875,1.7320508075688774
9,1.732421875,1.7320508075688772
10,1.7314453125,1.7320508075688774
11,1.73193359375,1.7320508075688772
12,1.732177734375,1.7320508075688774
13,1.7320556640625,1.7320508075688772
14,1.73199462890625,1.7320508075688774
15,1.732025146484375,1.7320508075688772
16,1.7320404052734375,1.7320508075688774
17,1.7320480346679688,1.7320508075688772
18,1.7320518493652344,1.7320508075688774
19,1.7320499420166016,1.7320508075688772
20,1.732050895690918,1.7320508075688774
21,1.7320504188537598,1.7320508075688772
22,1.7320506572723389,1.7320508075688774
23,1.7320507764816284,1.7320508075688772
24,1.7320508360862732,1.7320508075688774
25,1.7320508062839508,1.7320508075688772
26,1.732050821185112,1.7320508075688774
27,1.7320508137345314,1.7320508075688772
28,1.732050810009241,1.7320508075688774
29,1.732050808146596,1.7320508075688772
30,1.7320508072152734,1.7320508075688774
31,1.7320508076809347,1.7320508075688772
32,1.732050807448104,1.7320508075688774
33,1.7320508075645193,1.7320508075688772
34,1.732050807622727,1.7320508075688774
35,1.7320508075936232,1.7320508075688772
36,1.7320508075790713,1.7320508075688774
37,1.7320508075717953,1.7320508075688772
38,1.7320508075681573,1.7320508075688774
39,1.7320508075699763,1.7320508075688772
40,1.7320508075690668,1.7320508075688774
41,1.732050807568612,1.7320508075688772
42,1.7320508075688394,1.7320508075688774
43,1.7320508075689531,1.7320508075688772
44,1.7320508075688963,1.7320508075688774
45,1.7320508075688679,1.7320508075688772
46,1.732050807568882,1.7320508075688774
47,1.732050807568875,1.7320508075688772
48,1.7320508075688785,1.7320508075688774
49,1.7320508075688767,1.7320508075688772
50,1.7320508075688776,1.7320508075688774
